Listing Site Data[Product Name],Listing Site Data[Categories],Listing Site Data[Average Position],Listing Site Data[Clicks],Listing Site Data[Leads],Listing Site Data[Money Spent ($)],Listing Site Data[Channel],Listing Site Data[Location],Listing Site Data[Prospects],Listing Site Data[Paid],Listing Site Data[Paid Date],Listing Site Data[Date of report],Listing Site Data[Month],Listing Site Data[monthno],Listing Site Data[Monthrank],Listing Site Data[weekenddate],Listing Site Data[weeknum],Listing Site Data[weekstartdate],Listing Site Data[weekrank]
"Omnify","Reservations","28","1","","2","GetApp","CANADA","","0","","18-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Dance Studio","24","1","","2","Capterra","CANADA","","0","","22-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Membership Management","52","1","","2","Capterra","CANADA","","0","","22-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Scheduling","42","1","","2","GetApp","CANADA","","0","","22-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","26","1","","2","GetApp","CANADA","","0","","23-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Scheduling","5","1","","2","Capterra","CANADA","","0","","23-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Dance Studio","22","1","","2","GetApp","CANADA","","0","","24-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","7","1","","2","GetApp","CANADA","","0","","25-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Parks and Recreation","11","1","","2","Capterra","CANADA","","0","","25-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","9","1","","2","Capterra","CANADA","","0","","26-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","11","1","","2","GetApp","CANADA","","0","","03-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Fitness","30","1","","2","GetApp","CANADA","","0","","03-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Reservations","34","1","","2","GetApp","CANADA","","0","","05-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Coaching","14","1","","2","Capterra","CANADA","","0","","09-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Fitness","30","1","","2","Capterra","CANADA","","0","","10-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Membership Management","53","1","","2","GetApp","CANADA","","0","","10-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Membership Management","63","1","","2","Capterra","CANADA","","0","","12-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Coaching","0","1","","2","Capterra","CANADA","","0","","15-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","32","1","","2","GetApp","CANADA","","0","","16-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Swim School","11","1","","2","Capterra","CANADA","","0","","16-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Class Registration","9","1","","2","GetApp","CANADA","","0","","18-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","33","1","","2","GetApp","CANADA","","0","","19-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Dance Studio","21","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","11","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Parks and Recreation","9","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","8","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Parks and Recreation","11","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","27","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","6","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","20","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","31","1","","2","GetApp","CANADA","","0","","04-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Yoga Studio","27","1","","2","Capterra","CANADA","","0","","04-06-2021 0:00:00","Jun","6","10","30-05-2021 0:00:00","23","31-05-2021 0:00:00","26"
"Omnify","Class Registration","11","1","","2","Capterra","CANADA","","0","","04-07-2021 0:00:00","Jul","7","11","27-06-2021 0:00:00","28","28-06-2021 0:00:00","27"
"Omnify","Swim School","1","1","","2","Capterra","CANADA","","0","","04-08-2021 0:00:00","Aug","8","12","01-08-2021 0:00:00","32","02-08-2021 0:00:00","28"
"Omnify","Parks and Recreation","10","1","","2","GetApp","CANADA","","0","","04-10-2021 0:00:00","Oct","10","14","03-10-2021 0:00:00","41","04-10-2021 0:00:00","30"
"Omnify","Class Registration","11","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Dance Studio","22","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Parks and Recreation","13","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Dance Studio","25","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","11","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","1","1","","2","Software Advice","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Coaching","8","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Coaching","15","1","","2","Capterra","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","41","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","30","1","","2","GetApp","CANADA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Personal Trainer","6","1","","2","Capterra","SINGAPORE","","0","","20-10-2020 0:00:00","Oct","10","2","18-10-2020 0:00:00","43","19-10-2020 0:00:00","2"
"Omnify","Scheduling","14","1","","2","GetApp","SINGAPORE","","0","","24-10-2020 0:00:00","Oct","10","2","18-10-2020 0:00:00","43","19-10-2020 0:00:00","2"
"Omnify","Club Management","9","1","","2","Capterra","SINGAPORE","","0","","25-10-2020 0:00:00","Oct","10","2","18-10-2020 0:00:00","44","19-10-2020 0:00:00","2"
"Omnify","Scheduling","14","1","","2","GetApp","SINGAPORE","","0","","27-10-2020 0:00:00","Oct","10","2","25-10-2020 0:00:00","44","26-10-2020 0:00:00","3"
"Omnify","Reservations","9","1","","2","GetApp","SINGAPORE","","0","","28-10-2020 0:00:00","Oct","10","2","25-10-2020 0:00:00","44","26-10-2020 0:00:00","3"
"Omnify","Scheduling","13","1","","2","GetApp","SINGAPORE","","0","","28-10-2020 0:00:00","Oct","10","2","25-10-2020 0:00:00","44","26-10-2020 0:00:00","3"
"Omnify","Scheduling","13","1","","2","GetApp","SINGAPORE","","0","","29-10-2020 0:00:00","Oct","10","2","25-10-2020 0:00:00","44","26-10-2020 0:00:00","3"
"Omnify","Reservations","10","1","","2","GetApp","SINGAPORE","","0","","01-11-2020 0:00:00","Nov","11","3","25-10-2020 0:00:00","45","26-10-2020 0:00:00","3"
"Omnify","Reservations","9","1","","2","GetApp","SINGAPORE","","0","","03-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Personal Trainer","5","1","","2","GetApp","SINGAPORE","","0","","05-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Reservations","9","1","","2","GetApp","SINGAPORE","","0","","05-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Yoga Studio","9","1","","2","Capterra","SINGAPORE","","0","","05-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Venue Management","2","1","","2","GetApp","SINGAPORE","","0","","06-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Venue Management","2","1","","2","Capterra","SINGAPORE","","0","","06-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Scheduling","15","1","","2","GetApp","SINGAPORE","","0","","07-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Club Management","9","1","","2","Capterra","SINGAPORE","","0","","09-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","15","1","","2","GetApp","SINGAPORE","","0","","10-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Club Management","9","1","","2","Capterra","SINGAPORE","","0","","13-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Class Registration","3","1","","2","Capterra","SINGAPORE","","0","","17-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Class Registration","3","1","","2","Capterra","SINGAPORE","","0","","19-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Coaching","5","1","","2","Capterra","SINGAPORE","","0","","25-11-2020 0:00:00","Nov","11","3","22-11-2020 0:00:00","48","23-11-2020 0:00:00","7"
"Omnify","Reservations","15","1","","2","GetApp","SINGAPORE","","0","","16-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","15","1","","2","GetApp","SINGAPORE","","0","","17-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","2","1","","2","Capterra","SINGAPORE","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Reservations","13","1","","2","GetApp","SINGAPORE","","0","","27-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","53","21-12-2020 0:00:00","11"
"Omnify","Reservations","12","1","","2","GetApp","SINGAPORE","","0","","10-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","3","04-01-2021 0:00:00","13"
"Omnify","Fitness","9","1","","2","Capterra","SINGAPORE","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Coaching","1","1","","2","GetApp","SINGAPORE","","0","","14-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Parks and Recreation","1","1","","2","GetApp","SINGAPORE","","0","","22-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Scheduling","18","1","","2","GetApp","SINGAPORE","","0","","22-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Reservations","11","1","","2","GetApp","SINGAPORE","","0","","25-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Coaching","3","1","","2","Capterra","SINGAPORE","","0","","30-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Dance Studio","8","1","","2","GetApp","SINGAPORE","","0","","04-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Class Registration","1","1","","2","Software Advice","SINGAPORE","","0","","05-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Coaching","6","1","","2","Capterra","SINGAPORE","","0","","07-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","7","01-02-2021 0:00:00","17"
"Omnify","Membership Management","11","1","","2","GetApp","SINGAPORE","","0","","09-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Membership Management","10","1","","2","GetApp","SINGAPORE","","0","","18-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Scheduling","19","1","","2","GetApp","SINGAPORE","","0","","18-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Scheduling","21","1","","2","GetApp","SINGAPORE","","0","","05-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Coaching","1","1","","2","GetApp","SINGAPORE","","0","","09-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Membership Management","1","1","","2","Capterra","SINGAPORE","","0","","09-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Fitness","10","1","","2","Capterra","SINGAPORE","","0","","11-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Coaching","1","1","","2","GetApp","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Dance Studio","7","1","","2","GetApp","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","3","1","","2","Capterra","SINGAPORE","","0","","04-06-2021 0:00:00","Jun","6","10","30-05-2021 0:00:00","23","31-05-2021 0:00:00","26"
"Omnify","Parks and Recreation","1","1","","2","GetApp","SINGAPORE","","0","","04-12-2021 0:00:00","Dec","12","16","28-11-2021 0:00:00","49","29-11-2021 0:00:00","32"
"Omnify","Class Registration","3","1","","2","Capterra","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Coaching","15","1","","2","Capterra","USA","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","3","1","","2","Software Advice","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Club Management","9","1","","2","Capterra","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","1","1","","2","Capterra","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","10","1","1","2","GetApp","SINGAPORE","1","0","","02-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Membership Management","37","1","1","2","Capterra","UNITED KINGDOM","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Coaching","1","1","1","2","GetApp","UNITED STATES","","0","","20-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Reservations","24","1","1","2","Capterra","UNITED KINGDOM","1","0","","19-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Scheduling","38","1","1","2","GetApp","UNITED KINGDOM","","0","","25-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Class Registration","1","1","1","2","Software Advice","UNITED STATES","","0","","24-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","5","18-01-2021 0:00:00","15"
"Omnify","Coaching","1","1","1","2","GetApp","UNITED STATES","","0","","12-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Class Registration","7","1","1","2","Capterra","AUSTRALIA","","0","","15-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Dance Studio","19","1","1","2","GetApp","AUSTRALIA","1","0","","17-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Membership Management","25","1","1","2","GetApp","AUSTRALIA","","0","","23-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","14","1","1","2","GetApp","AUSTRALIA","","0","","25-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","5","1","1","2","Capterra","UNITED KINGDOM","","0","","26-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","18","1","1","2","Capterra","SINGAPORE","","0","","02-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Membership Management","14","1","1","2","Capterra","SINGAPORE","","0","","03-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Membership Management","13","1","1","2","Capterra","UNITED STATES","1","0","","04-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Membership Management","14","1","1","2","Capterra","SINGAPORE","","0","","08-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Coaching","12","1","1","2","Capterra","AUSTRALIA","1","0","","11-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Membership Management","13","1","1","2","Capterra","UNITED STATES","","0","","12-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Membership Management","5","1","1","2","Capterra","UNITED STATES","","0","","15-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Fitness","1","1","1","2","GetApp","UNITED STATES","1","0","","17-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","26","1","1","2","Capterra","UNITED KINGDOM","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","19","1","1","2","GetApp","CANADA","1","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","7","1","1","2","GetApp","CANADA","1","0","","04-10-2021 0:00:00","Oct","10","14","03-10-2021 0:00:00","41","04-10-2021 0:00:00","30"
"Omnify","Membership Management","27","1","1","2","GetApp","AUSTRALIA","","0","","04-12-2021 0:00:00","Dec","12","16","28-11-2021 0:00:00","49","29-11-2021 0:00:00","32"
"Omnify","Coaching","15","1","1","2","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Parks and Recreation","9","1","1","2","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","1","1","1","15","Capterra","UNITED STATES","1","0","","07-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Reservations","1","1","1","11.5","Capterra","UNITED STATES","","0","","08-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","46","02-11-2020 0:00:00","4"
"Omnify","Club Management","1","1","1","","Capterra","Middle East","1","0","","08-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","46","02-11-2020 0:00:00","4"
"Omnify","Membership Management","28","1","1","7.75","Capterra","UNITED STATES","","0","","16-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Coaching","1","1","1","2.75","Capterra","SINGAPORE","","0","","30-11-2020 0:00:00","Nov","11","3","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Membership Management","2","1","1","10.25","Capterra","UNITED STATES","","0","","03-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Coaching","2","1","1","7.5","Capterra","UNITED STATES","","0","","04-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Class Registration","1","1","1","8.5","Capterra","CANADA","","0","","09-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","6","1","1","10.25","Capterra","UNITED STATES","1","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
